Número doprocesso - SIPAC/SIGAA;Ano do registro;Título da atividade;Nome do (a) Coordenador (a);Local de lotação do (a) Coordenador (a);Data de início da atividade;Data de termino da atividade;Relatório Final;Receita (Prevista);Receita (Realizada)
23499.001374/2017-40;2018;CAPOEIRA: PRATICA DE TRANSFORMACAO SOCIAL DO INDIVIDUO;CAROLINA LIPPARELLI MORELLI;ITABIRA;01/03/2018;31/12/2018;SIM; R$ 7.084,00 ;
23088.004726/2018-31;2018;INTEGRAMAT 2018;RICK ANTONIO RISCHER;IMC;27/03/2018;28/03/2018;SIM; R$ -   ; R$ -   
23088.004892/2018-38;2018;COMPARTILHAMENTO DE ESTRUTURAS DE LINHAS DE SUBTRANSMISSAO CLASSES 72,5KV E 145 KV COM REDES DE DISTRIBUICAO DE MEDIA TENSAO CLASSE 15 KV - ESTUDOS DE TRANSITORIOS ELETROMAGNETICOS;GUSTAVO PAIVA LOPES;ISEE;01/04/2018;31/11/18;SIM; R$ 127.876,52 ; R$ 127.876,50 
23088.001454/2018-18;2018;ENSAIOS ELETRICOS;ESTACIO TAVARES WANDERLEY NETO;ISEE;01/01/2018;31/12/2018;SIM; R$ 319.564,00 ; R$ 38.032,34 
23088.005647/2018-48;2018;GESTAO DE RESIDUOS INDUSTRIAIS;ROGERIO JOSE DA SILVA;IEM;20/03/2018;31/12/2018;SIM; R$ 9.304,00 ;
23088.005647/2018-48;2018;GESTAO DE RESIDUOS INDUSTRIAIS;ROGERIO JOSE DA SILVA;IEM;20/10/2018;20/10/2018;SIM; R$ -   ; R$ -   
23088.005647/2018-48;2018;GESTAO DE RESIDUOS INDUSTRIAIS;ROGERIO JOSE DA SILVA;IEM;29/09/2018;29/09/2018;SIM; R$ -   ; R$ -   
23088.005647/2018-48;2018;GESTAO DE RESIDUOS INDUSTRIAIS;ROGERIO JOSE DA SILVA;IEM;10/11/2018;10/11/2018;SIM; R$ -   ; R$ -   
23088.005527/2018-41;2018;PROGRAMA DE FORMACAO INICIAL E CONTINUADA DE PROFESSORES EM CIENCIAS, MATEMATICA E SAUDE: UMA PROPOSTA DE ACÕES COLOBORATIVAS EM PARCERIA COM PROFESSORES DE EDUCACAO BASICA;ELIANE MATESCO CRISTOVAO;IMC;19/03/2018;31/12/2018;SIM; R$ -   ; R$ -   
23088.005765/2018-56;2018;ONG ENGENHEIROS DA ALEGRIA ;ANA PAULA MONI SILVA;IRN;01/03/2018;31/12/2018;SIM; R$ 2.457,50 ; R$ 2.227,69 
23088.005869/2018-61;2018;PROJETO AQUECEDOR SOLAR SUSTENTAVEL;DANIELE ORNAGHI SANT’ANNA;IRN;11/04/2018;31/12/2018;SIM; R$ 4.460,08 ; R$ 3.200,00 
23088.004718/2018-95;2018;SEMINARIOS GFIT 2018;ALEXIS ROA AGUIRRE;IFQ;14/03/2018;30/11/2018;SIM; R$ -   ; R$ -   
23088.005228/2018-14;2018;QUANTO VALE O DINHEIRO PARA OS JOVENS? CONSTRUCAO E CONSOLIDACAO DO CONHECIMENTO DE EDUCACAO FINANCEIRA ENTRE ALUNOS UNIVERSITARIOS;ANDRE LUIZ MEDEIROS;IEPG;19/03/2018;31/12/2018;SIM; R$ 9.992,00 ; R$ 9.992,00 
23088.006037/2018-61;2018;FORTALECIMENTO E AMPLIACAO DO PROGRAMA DE INCUBACAO TECNOLOGICA DE COOPERATIVAS POPULARES DE ITAJUBA (INTECOOP);CARLOS EDUARDO CORREA MOLINA;IEM;19/03/2018;31/12/2018;SIM; R$ 9.600,00 ; R$ 9.600,00 
23088.004959/2018-34;2018;LEDICAMP: LETRAMENTO DIGITAIS NO CAMPUS;ALESSANDRA RODRIGUES;IFQ;21/03/2018;13/12/2018;SIM; R$ 8.000,00 ;
23088.006226/2018-34;2018;CURSO DE DESIGN DE LOGOTIPOS;ADRIANA PREST MATTEDI;IMC;05/05/2018;31/05/2018;SIM; R$ -   ; R$ -   
23088.006226/2018-34;2018;CURSO DE DESIGN DE LOGOTIPOS;ELISA DE CASSIA SILVA RODRIGUES;IMC;05/05/2018;31/05/2018;SIM; R$ -   ; R$ -   
23088.006226/2018-34;2018;CURSO DE DESIGN DE LOGOTIPOS;HEVILLA NOBRE CEZAR;IMC;05/05/2018;31/05/2018;SIM; R$ -   ; R$ -   
23088.024902/2017-71;2018;PARTICIPACAO NO CURSO DE CURTA DURACAO - OPERACAO E PLANEJAMENTO DE SISITEMAS DE POTENCIA;ROBSON CELSO PIRES;ISEE;11/12/2017;15/12/2017;SIM; R$ 6.781,85 ; R$ 6.781,85 
23088.005996/2018-60;2018;CURSO DE RESOLUCAO DE CASES;FABIO FAVARETTO;IEPG;21/03/2018;23/03/2018;SIM; R$ -   ; R$ -   
23088.006190/2018-99;2018;COLOQUIOS INTERDISCIPLINARES ;EDUARDO HENRIQUE SILVA BITTENCOURT;IFQ;10/05/2018;29/11/2018;SIM; R$ 9.059,10 ;
23088.006374/2018-59;2018;CULTIVAR-TE;ADHIMAR FLAVIO OLIVEIRA;IFQ;19/03/2018;31/12/2018;SIM; R$ 9.999,27 ;
23088.006377/2018-92;2018;PRATICAS INCLUSIVAS NO ENSINO DE CIENCIAS;PALOMA ALINNE ALVES RODRIGUES RUAS;IFQ;01/05/2018;03/12/2018;SIM; R$ 10.000,00 ;
23088.006382/2018-03;2018;QUITRUPE APRESENTA: ALICE CIENTIFICAMENTE COOMPROVADA;JANE RAQUEL SILVA DE OLIVEIRA;IFQ;01/03/2018;31/12/2018;SIM; R$ 10.000,00 ; R$ 10.000,00 
23088.006429/2018-21;2018;RECUPERACAO DA AREA DE RECARGA DA NASCENTE DO BAIRRO PEDRAO (PEDRALVA/MG) UTILIZADA COMO FONTE DE ABASTECIMENTO DE AGUA PELA COMUNIDADE RURAL;ANA LUCIA FONSECA;IRN;19/03/2018;31/12/2018;SIM; R$ 10.000,00 ;
23499.000566/2017-39;2018;"PROJETO ""RONDON CINQUENTENARIO""";ELCIO FRANKLIN DE ARRUDA;ITABIRA;05/04/2017;31/08/2017;SIM; R$ -   ; R$ -   
23499.000738/2017-74;2018;SEMANA DO MEIO AMBIENTE;BIANCA CABRAL CALDEIRA;ITABIRA;05/06/2017;08/06/2017;SIM; R$ -   ; R$ -   
23499.000259/2018-39;2018;CURSO DE PREVENCAO RESPIRATORIA;LEONARDO FERREIRA REIS;ITABIRA;26/02/2018;08/03/2018;SIM; R$ -   ; R$ -   
23088.005238/2018-41;2018;3ª SEMANA DE EDUCACAO FINANCEIRA PARA ITAJUBA E REGIAO;ANDRE LUIZ MEDEIROS;IEPG;15/05/2018;17/05/2018;SIM; R$ -   ; R$ -   
23088.005851/2018-69;2018;EPICS CODERS - MARTONA DE PROGRAMACAO;ROBERTO AFFONSO DA COSTA JUNIOR;IMC;01/01/2018;31/12/2018;SIM; R$ 8.095,44 ; R$ 8.095,44 
23499.000088/2018-48;2018;MINICURSO DE DESENHO AUXILIADO POR COMPUTADOR;MARCO AURELIO MOURA SURIANI;ITABIRA;05/02/2018;29/06/2018;SIM; R$ -   ; R$ -   
23499.000126/2018-62;2018;EQUIPE MOUNTAINBAJA;JOSE CARLOS DE LACERDA;ITABIRA;01/01/2018;31/12/2018;SIM; R$ 10.000,00 ;
23088.004567/2018-51;2018;TECNOLOGIAS EMERGENTES A SERVICO DA APRENDIZAGEM;CLAUDIA ELIANE DA MATTA;ISEE;19/03/2018;31/12/2018;SIM; R$ -   ; R$ -   
23499.000331/2018-28;2018;CONJUNTO DE PALESTRAS DA AREA DE ENGENHARIA ELETRICA;ELCIO FRANKLIN DE ARRUDA;ITABIRA;14/03/2018;20/11/2018;SIM; R$ -   ; R$ -   
23499.000381/2018-13;2018;LIGA ESTUDANTIL DE EMPREENDEDORISMO & NEGOCIOS (LESTE&NEGOCIOS);LILIAN CAMPOS;ITABIRA;19/03/2018;30/06/2018;SIM; R$ -   ; R$ -   
23499.000381/2018-13;2018;LIGA ESTUDANTIL DE EMPREENDEDORISMO & NEGOCIOS (LESTE&NEGOCIOS);HENRIQUE DUARTE CARVALHO;ITABIRA;19/03/2018;30/06/2018;SIM; R$ -   ; R$ -   
23499.000394/2018-84;2018;MARE VERDE SOCIAL;MARCIO TSUYOSHI YASUDA;ITABIRA;02/04/2018;17/12/2018;SIM; R$ -   ; R$ -   
23088.006406/2018-16;2018;PINT OF SCIENCE FESTIVAL DA CIENCIA;JULIANA FEDOCE LOPES;IFQ;19/03/2018;31/12/2018;SIM; R$ 8.500,00 ;
23088.006812/2018-89;2018;ROBOK - FUTEBOL DE ROBOS;LUIZ LENARTH GABRIEL VERMAAS;IESTI;01/01/2018;31/12/2018;SIM; R$ -   ; R$ -   
23499.000450/2017-08;2017;MAQUINAS DE LEONARDA DA VINCI;EDELMA ELETO DA SILVA;ITABIRA;01/05/2017;31/11/17;SIM; R$ -   ; R$ -   
23088.006945/2018-55;2018;COLETA SELETIVA - CAMPANHA DE CONSCIENTIZACAO E ENGANJAMENTO DO CIDADAO ITAJUBENSE;JULIANA CAMINHA NORONHA;IEPG;19/03/2018;20/12/2018;SIM; R$ -   ; R$ -   
23088.006947/2018-44;2018;ENTRE O SABER E O FAZER DA CULTURA: A FORMACAO DE AGENTES CULTURAIS EM ITAJUBA/MG;ADILSON DA SILVA MELLO ;IEPG;27/03/2018;20/12/2018;SIM; R$ -   ; R$ -   
23088.006993/2018-43;2018;PROJETO PLAY - EMPREENDEDORISMO SOCIAL;PAULO HENRIQUE DA SILVA CAMPOS;IEPG;02/04/2018;07/12/2018;SIM; R$ -   ; R$ -   
23088.006646/2018-11;2018;AS DOENCAS TEM HOSTORIA;MILTON JOSE ZAMBONI;IMC;19/04/2018;05/07/2018;SIM; R$ -   ; R$ -   
23088.006648/2018-18;2018;NEGRITUDES POSSIVEIS;MILTON JOSE ZAMBONI;IMC;18/04/2018;20/06/2018;SIM; R$ -   ; R$ -   
23088.007373/2018-21;2018;AIRCRAFT STRUCTURAL ANALYSIS USING THE FINITE ELEMENT METHOD - SHORT COURSE;ROGERIO FRAENDORF DE FARIA COIMBRA;IEM;20/03/2018;30/03/2018;SIM; R$ -   ; R$ -   
23088.007540/2018-34;2018;LONGE DE CASA - ANSIEDADE EM PROVAS E APRESENTACÕES;FLAVIA LUDOVICO DE MATOS;DAE;19/06/2018;19/06/2018;NÃO; R$ -   ; R$ -   
23088.007540/2018-34;2018;LONGE DE CASA - ANSIEDADE EM PROVAS E APRESENTACÕES;LUCIANA DA SILVA CARETTI;DAE;19/06/2018;19/06/2018;NÃO; R$ -   ; R$ -   
23088.007540/2018-34;2018;LONGE DE CASA - ANSIEDADE EM PROVAS E APRESENTACÕES;THAMIRIS DANIEL DOS SANTOS;DAE;19/06/2018;19/06/2018;NÃO; R$ -   ; R$ -   
23088.007540/2018-34;2018;LONGE DE CASA - ANSIEDADE EM PROVAS E APRESENTACÕES;FLAVIA LUDOVICO DE MATOS;DAE;18/04/2018;18/04/2018;NÃO; R$ -   ; R$ -   
23088.007540/2018-34;2018;LONGE DE CASA - ANSIEDADE EM PROVAS E APRESENTACÕES;LUCIANA DA SILVA CARETTI;DAE;18/04/2018;18/04/2018;NÃO; R$ -   ; R$ -   
23088.007540/2018-34;2018;LONGE DE CASA - ANSIEDADE EM PROVAS E APRESENTACÕES;THAMIRIS DANIEL DOS SANTOS;DAE;18/04/2018;18/04/2018;NÃO; R$ -   ; R$ -   
23088.007676/2018-44;2018;DEV-U;RAFAEL DE MOURA MOREIRA;IESTI;02/03/2018;31/12/2018;SIM; R$ -   ; R$ -   
23088.007676/2018-44;2018;DEV-U;JOAO PAULO REUS RODRIGUES LEITE;IESTI;02/03/2018;31/12/2018;SIM; R$ -   ; R$ -   
23088.007833/2018-11;2018;EX MACHINA;ANTONIO CARLOS ANCELOTTI JUNIOR;IEM;01/01/2018;31/12/2018;SIM; R$ -   ; R$ -   
23088.007656/2018-73;2018;TIME ENACTUS - ENTREPRENEURIAL ACTION US;LUIZ EUGENIO VENEZIANI PASIN;IEPG;05/02/2018;30/12/2018;SIM; R$ -   ; R$ -   
23088.007657/2018-18;2018;EMPREENDEDORISMO SOCIOAMBIENTAL E DESENVOLVIMENTO REGIONAL SUSTENTAVEL COM BASE NA PRODUCAO DE PRODUTOS ORGANICOS;LUIZ EUGENIO VENEZIANI PASIN;IEPG;05/02/2018;30/12/2018;SIM; R$ -   ; R$ -   
23499.001374/2017-40;2018;CAPOEIRA  - PRATICA DE TRANSFORMACAO SOCIAL E DO INDIVIDUO;CAROLINA LIPPARELLI MORELLI;ITABIRA;02/10/2017;31/12/2018;SIM; R$ -   ; R$ -   
23499.000522/2018-90;2018;MAQUINAS DE LEONARDA DA VINCI 2018;EDELMA ELETO DA SILVA;ITABIRA;27/03/2018;31/12/2018;SIM; R$ -   ; R$ -   
23088.006211/2018-76;2018;PROJETO DE COMPETICAO TECNOLOGICA BLACK BEE DRONES;ALEXANDRE CARLOS BRANDAO RAMOS;IMC;26/03/2018;26/03/2019;SIM; R$ -   ; R$ 30.202,80 
23088.008417/2018-31;2018;MIDIA EM METEOROLOGIA;MARCELO DE PAULA CORREA;IRN;01/03/2018;30/06/2018;SIM; R$ -   ; R$ -   
23088.008415/2018-41;2018;CRIACAO DE LABORATORIO VIRTUAL DA ENGENHARIA QUIMICA POR FLUIDODINAMICA COMPUTACIONAL (CFD);MAXIMILIAN JOACHIM HODAPP;IRN;02/05/2018;02/05/2019;SIM; R$ -   ; R$ -   
23088.007758/2018-99;2018;CURSO DE GOOGLE APPS;JULIANA CAMINHA NORONHA;IEPG;29/03/2018;29/03/2018;SIM; R$ -   ; R$ -   
23088.008628/2018-73;2018;TECNICAS DE DEEP LEARNING;LUIZ EDUARDO BORGES DA SILVA;IESTI;21/05/2018;13/06/2018;SIM; R$ -   ; R$ -   
23088.008634/2018-21;2018;MEDICAO DA CONDUTIVIDADE TERMICA;SANDRO MENTREVELLE MARCONDES DE LIMA E SILVA;IEM;01/04/2018;31/12/2018;SIM; R$ -   ; R$ 4.597,70 
23088.008494/2018-91;2018;EXPOSICAO DE KITS DIDATICOS DE ENERGIAS RENOVAVEIS;BENEDITO DONIZETI BONATTO;ISEE;27/02/2018;28/02/2018;SIM; R$ -   ; R$ -   
23499.000412/2017-47;2018;MINI CURSO DE SIMULACAO DE TRAFEGO UTILIZANDO O SOFTWARE AIMSUN;EMERSON JOSE DE PAIVA;ITABIRA;31/03/2017;01/04/2017;SIM; R$ -   ; R$ -   
23499.000981/2017-92;2018;LIGA ESTUDANTIL DE EMPREENDEDORISMO & NEGOCIOS;LILIAM CAMPOS;ITABIRA;21/07/2017;01/12/2017;SIM; R$ -   ; R$ -   
23499.000981/2017-92;2018;LIGA ESTUDANTIL DE EMPREENDEDORISMO & NEGOCIOS;HENRIQUE DUARTE CARVALHO;ITABIRA;21/07/2017;01/12/2017;SIM; R$ -   ; R$ -   
23088.018492/2017-29;2018;PARTICIPACAO NO CURSO DE CURTA DURACAO - QPSE 20017 - ELETRONICA DE POTENCIA APLICADA A SISTEMAS ELETRICOS;RONDINELI RODRIGUES PEREIRA;IESTI;11/09/2017;15/09/2017;SIM; R$ -   ; R$ 10.769,13 
23088.008182/2018-87;2018;METODOLOGIAS ATIVAS E NOVAS TECNOLOGIAS EDUCACIONAIS NO ENSINO DE CIENCIAS E MATEMATICA: OFICINA NARRATIVAS DIGITAIS;DENISE PEREIRA DE ALCANTARA FERRAZ;IFQ;18/04/2018;30/11/2018;SIM; R$ -   ; R$ -   
23499.000486/2018-64;2018;TERCA LITERARIA;FERNANDA RODRIGUES SILVA;ITABIRA;11/04/2018;15/12/2018;SIM; R$ -   ; R$ -   
23499.000486/2018-64;2018;TERCA LITERARIA;VINICIUS SOUZA NASCIMENTO;ITABIRA;11/04/2018;15/12/2018;SIM; R$ -   ; R$ -   
23088.009191/2018-95;2018;INTRODUCAO AO PYTHON;MAURILIO PEREIRA COUTINHO;IESTI;04/06/2018;06/06/2018;SIM; R$ -   ; R$ -   
23499.000376/2018-01;2018;STAR UP WEEKEND MAKER 2018;LILIAN BARROS PEREIRA CAMPOS;ITABIRA;01/12/2018;15/04/2019;SIM; R$ -   ; R$ -   
23499.000411/2018-83;2018;ARTESANATO SUSTENTAVEL;MARCIO TSUYOSHI YASUDA;ITABIRA;02/04/2018;17/12/2018;SIM; R$ -   ; R$ -   
23499.000412/2018-28;2018;MARE VERDE PARA O ACESSO AO ENSINO SUPERIOR;MARCIO TSUYOSHI YASUDA;ITABIRA;05/04/2018;29/11/2018;SIM; R$ -   ; R$ -   
23499.000426/2018-41;2018;MARE VERDE: EDUCANDO PARA O FUTURO;MARCIO TSUYOSHI YASUDA;ITABIRA;02/04/2018;01/12/2018;SIM; R$ -   ; R$ -   
23499.000439/2018-11;2018;V SEMANA DA ENGENHARIA ELETRICA AUTOMACAO E CONTROLE (V SEEAC);MARCO AURELIO MOURA SURIANI;ITABIRA;09/04/2018;10/09/2018;SIM; R$ -   ; R$ -   
23499.000439/2018-11;2018;V SEMANA DA ENGENHARIA ELETRICA AUTOMACAO E CONTROLE (V SEEAC);ELCIO FRANKLIN DE ARRUDA;ITABIRA;09/04/2018;10/09/2018;SIM; R$ -   ; R$ -   
23499.000469/2018-27;2018;VI COMPETICAO DE CARRINHOS DE ROLIMA UNIFEI/ITABIRA;GLAUBER ZERBINI COSTAL;ITABIRA;06/04/2018;05/08/2018;SIM; R$ -   ; R$ -   
23499.000470/2018-51;2018;UNIFEI PORTAS ABERTAS ENSINO FUNDAMENTAL 2018;MARTINELLY VIEIRA MARTINS;ITABIRA;05/04/2018;07/06/2018;SIM; R$ -   ; R$ -   
23499.000493/2018-66;2018;A QUEIMADA E SEUS IMPACTOR NO MEIO URBANO: ABORDAGENS DIRECIONADAS AO ENSINO FUNDAMENTAL E MEDIO;ROSE MARIE BELARDI;ITABIRA;01/05/2018;31/12/2018;SIM; R$ -   ; R$ -   
23499.000513/2018-07;2018;DESENVOLVIMENTO DE UM BLOG E UM CANAL SOBRE ERGONOMIA DA ATIVIDADE;RAONI ROCHA SIMÕES;ICPA;01/03/2018;01/12/2018;SIM; R$ -   ; R$ -   
23499.000515/2018-98;2018;1º SEMINARIO INTERNACIONAL DE SAUDE E SEGURANCA DA UNIFEI-ITABIRA;RAONI ROCHA SIMÕES;ITABIRA;01/04/2018;26/04/2018;SIM; R$ -   ; R$ -   
23088.009988/2018-92;2018;CINEMA & DEBATE;ROGERIO RODRIGUES;IFQ;28/08/2018;20/11/2018;SIM; R$ -   ; R$ -   
23088.024496/2018-27;2018;CURSO DE GOOGLE APPS 2º  EDICAO;ISABEL CRISTINA DA SILVA ARANTES;IEPG;24/05/2018;24/05/2018;SIM; R$ -   ; R$ -   
23499.000700/2018-82;2018;CAFE AMBIENTAL;GLAUCIO  MARCELINO MARQUES;ITABIRA;28/05/2018;29/06/2018;SIM; R$ -   ; R$ -   
23499.000711/2018-62;2018;ENACTUS UNIFEI-ITABIRA;FERNANDA RODRIGUES DA SILVA;ITABIRA;28/05/2018;04/02/2019;SIM; R$ -   ; R$ -   
23499.000401/2018-48;2018;POPTEC- POPULARIZACAO DE CONCEITOS E TECNOLOGIAS DE GERACAO DE ENERGIA, COM FONTES RENOVAVEUS E EFICIENCIA ENERGETICA EM ESCOLAS DE ENSINO MEDIO DE ITABIRA - MG;RAFAEL BALBINO CARDOSO;ITABIRA;27/04/2018;13/12/2018;SIM; R$ 7.900,00 ;
23499.000761/2018-40;2018;ANALISE DAS CONDICÕES DE TRABALHO NA PRODUCAO DE ALGODAO EM CATUTI MG;LEONARDO FERREIRA REIS;ITABIRA;11/06/2018;15/06/2018;SIM; R$ -   ; R$ -   
23088.010527/2018-62;2018;ASTROWORKSHOP: INTRODUCAO A FERRAMENTAS DA ASTROFISICA PARA ALUNOS DE GRADUACAO;HEKTOR STHENOS ALVES MONTEIRO;IFQ;15/07/2018;31/12/2018;SIM; R$ -   ; R$ 600,00 
23088.015551/2017-15;2018;REVISTA AMAN-TI-KYR: ESTUDOS INTERDISCIPLINARES EM EDUCACAO;ALESSANDRA RODRIGUES;IFQ;21/08/2017;21/08/2018;SIM; R$ -   ; R$ -   
23499.001032/2017-20;2018;III SEMOB -  SEMANA DA ENGENHARIA DA MOBILIDADE;CLAUDIO ERNANI MARTINS OLIVEIRA;ITABIRA;01/08/2017;03/10/2017;SIM; R$ -   ; R$ -   
23088.008191/2018-78;2018;ENCONTRO DE FORMACAO EM LINGUA BRASILEIRA DE SINAIS LIBRAS;ANA CAROLINA SALES OLIVEIRA;IFQ;27/04/2018;27/04/2018;SIM; R$ -   ; R$ -   
23499.000763/2018-39;2018;CPEE - CONGRESSO PESQUISA EXTENSAO E ENSINO;MARCOS ROBERTO DE ABREU ALVES;ITABIRA;01/05/2018;30/04/2019;SIM; R$ 37.248,00 ; R$ 31.476,45 
23088.011487/2018-76;2018;PARTICIPACAO EM CURSO DE ESPECIALIZACAO EM ENGENHARIA DE PROCESSOS, PRODUTIVIDADE E QUALIDADE;CARLOS HENRIQUE PEREIRA MELLO;IEPG;09/06/2018;15/12/2018;SIM; R$ 31.377,50 ; R$ 15.911,38 
23088.011518/2018-99;2018;WRECKING BALL - COMPETICÕES EM CONCRETO;VALQUIRIA CLARET DOS SANTOS;IRN;26/02/2018;07/12/2018;SIM; R$ 10.000,00 ; R$ 15.331,91 
23499.000737/2018-19;2018;PRODUCAO DE MATERIAL DIDATICO SOBRE CARLOS DRUMOND DE ANDRADE;RICARDO SHITSUKA;ITABIRA;01/06/2018;20/12/2018;SIM; R$ -   ; R$ -   
23499.000591/2018-30;2018;IRON RACERS DE FORMULAS SAE 2018;GLAUBER ZERBINI COSTAL;ITABIRA;03/05/2018;02/03/2019;SIM; R$ -   ; R$ 10.000,00 
23088.011539/2018-12;2018;ALIANCA BIBLICA UNIVERSITARIA DO BRASIL;PAULO FERNANDO RIBEIRO ;ISEE;12/06/2018;12/06/2019;SIM; R$ -   ; R$ -   
23088.012104/2018-87;2018;XIII ENCONTRO REGIONAL DE CATALISE: MINAS GERAIS, PARANA E SAO PAULO;KARINA ARRUDA ALMEIDA;IRN;14/06/2018;14/11/2018;SIM; R$ -   ; R$ -   
23088.024639/2017-10;2018;INICIACAO À COMUNICACAO CIENTIFICA;GILBERT SILVA;IEM;28/08/2017;03/12/2017;SIM; R$ -   ; R$ -   
23088.005984/2018-35;2018;INSPECAO EM ENSAIOR EM ISOLADORES E TRANSFORMADORES;ESTACIO TAVARES WANDERLEY NETO;ISEE;01/01/2018;30/06/2018;SIM; R$ 14.056,55 ; R$ 52.084,70 
23088.012345/2018-26;2018;CENTRO DE ESTUDANTES VOLUNTARIOS AMIGOS DE ITAJUBA;LUIZ EUGENIO VENEZIANI PASIN;IEPG;01/02/2018;30/12/2018;SIM; R$ -   ; R$ -   
23088.012458/2018-21;2018;III CURSO DE INTRODUCAO A SISTEMAS FOTOLAICOS: DIMENSIONAMENTO DE SISTEMAS EM E OFF GRID. TREINAMENTO EM BANCADA, ANALISE TECNICO ECONOMICA, ESTUDOS DE CASO E SIMULACAO COMPUTACIONAL EM PVSYST;CHRISTIAN J CORONADO RODRIGUEZ;IEM;20/09/2018;30/11/2018;SIM; R$ 11.885,00 ; R$ 10.130,00 
23499.000520/2018-09;2018;QUARTA ARTE;FERNANDO NEVES LIMA;IEI;04/06/2018;30/12/2018;SIM; R$ -   ; R$ -   
23499.000520/2018-09;2018;QUARTA ARTE;JOAO LUCAS DA SILVA;ICT;04/06/2018;30/12/2018;SIM; R$ -   ; R$ -   
23499.000788/2018-32;2018;EQUIPE DESAFIO SAMPE ITABIRA;ANDREZA DE SOUSA ANDRADA;ITABIRA;10/03/2018;10/12/2018;SIM; R$ -   ; R$ -   
23088.013127/2018-17;2018;ECONOMIA SOLIDARIA NA PEROBA - ITAJUBA - MG: FORTALECENDO AS PRATICAS DE COMERCIALIZACAO DA AGRICULTURA FAMILIA;VIVIANE GUIMARAES PEREIRA;IEPG;09/07/2018;11/02/2019;SIM; R$ -   ; R$ -   
23088.013285/2018-69;2018;TERINAMENTO DE USABILIDADE EM EQUIPAMENTOS MEDICOS - PELOTAS;ANA PAULA SIQUEIRA SILVA DE ALMEIDA;IESTI;21/06/2018;30/10/2018;SIM; R$ 4.180,00 ; R$ 4.513,80 
23088.013163/2018-72;2018;FLUIR MANDU: EXPRESSÕES CULTURAIS NO BAIRRO SAO GERALDO;CARLOS ALBERTO MAXIMO PIMENTA;IEPG;02/07/2018;20/12/2018;SIM; R$ -   ; R$ -   
23088.013744/2018-12;2018;PESQUISA APLICADA DE ANOMALIAS EM ESTRUTURAS DE CONCRETO ARMADO;ADINELE GOMES GUIMARAES;IRN;01/06/2018;30/08/2018;SIM; R$ 8.730,00 ; R$ 8.730,00 
23088.013752/2018-51;2018;PARTICIPACAO EM CURSO DE CURTA DURACAO EM MANUTENCAO EM TRANSFORMADORES;ROSSANO GIMENES;IFQ;03/07/2018;02/07/2019;SIM; R$ 3.200,00 ; R$ 8.806,84 
23088.013838/2018-83;2018;ELABORACAO DE ESTUDO SIMPLIFICADO DE GESTAO INTEGRADA DE RESIDUOS SOLIDOS;HERLANE COSTA CALHEIROS;IRN;01/04/2018;30/08/2018;SIM; R$ 12.471,40 ; R$ 14.000,00 
23088.012233/2018-75;2018;V ENCONTRO SOBRE DESENVOLVIMENTO, TECNOLOGIAS E SOCIEDADE;DANIELE ORNAGHI SANT’ANNA;IRN;18/06/2018;20/06/2018;SIM; R$ -   ; R$ -   
23088.015268/2017-85;2018;WRECKING BALL - COMPETICÕES EM CONCRETO;VALQUIRIA CLARET DOS SANTOS;IRN;20/02/2017;01/12/2017;SIM; R$ -   ; R$ -   
23499.001043/2018-91;2018;PROJETO DE APOIO PEDAGOGICO AO COLEGIO TIRADENTES ITABIRA;ELCIO FRANKLIN DE ARRUDA;ITABIRA;13/08/2018;30/11/2018;SIM; R$ -   ; R$ 4.800,00 
23499.001044/2018-35;2018;CURSO PREPARATORIO PARA ENEM 2018;EVANDRO AUGUSTO DE MORAIS;ITABIRA;13/08/2018;30/11/2018;SIM; R$ 4.800,00 ;
23088.015043/2018-18;2018;"I SIMPOSIO DO MESTRADO PROFISSIONAL EM ADMINISTRACAO - MPA ""OPORTUNIDADES E TENDENCIAS PARA O MESTRADO PROFISSIONAL""";LUIZ EUGENIO VENEZIANI PASIN;IEPG;30/07/2018;31/07/2018;SIM; R$ 3.544,80 ; R$ 3.544,80 
23088.015286/2018-48;2018;AERACAO DO LAGO DO CAMPUS DA UNIFEI;ROBERTO ALVES DE ALMEIDA;IRN;01/08/2018;10/09/2019;SIM; R$ -   ; R$ -   
23088.013408/2018-61;2018;BIOTEC EM FOCO;GUILHERME YOUSSEF RODRIGUEZ;IRN;16/06/2018;17/06/2018;SIM; R$ -   ; R$ -   
23088.015784/2018-91;2018;PROJETO DE EDUCACAO AMBIENTAL: HORTA ORGANICA;DANIELA ROCHA TEIXEIRA RIONDET COSTA;IRN;12/04/2018;19/02/2018;SIM; R$ -   ; R$ -   
23088.016013/2018-11;2018;DETERMINACAO DA CONDUTIVIDADE TERMICA EM FUNCAO DO NUMERO DE FIOS E TEMPERATURA DE CABOS DE RUTHERFORD;SANDRO MENTREVELLE MARCONDES DE LIMA E SILVA;IEM;10/07/2018;31/12/2018;SIM; R$ 12.000,00 ; R$ 12.000,00 
23088.015284/2018-59;2018;ESTUDOS AMBIENTAIS RELATIVOS E REVALIDACAO DO LICENCIAMENTO AMBIENTAL DO COMPLEXO DOSDIQUES E CONTENCA DE CHEIAS.;ANA PAULA MONI SILVA;IRN;01/06/2018;01/10/2018;SIM; R$ 43.740,00 ; R$ 43.740,00 
